ID,Date,tmax,tmin,prcp
39432,12/17/78,51,37,0
39433,12/18/78,51,33,0
39434,12/19/78,42,29,0
39435,12/20/78,44,31,0.26
39436,12/21/78,52,36,0.02
39437,12/22/78,47,27,0
39438,12/23/78,52,27,0
39439,12/24/78,48,30,1.56
39440,12/25/78,48,36,0
39441,12/26/78,49,26,0
39442,12/27/78,38,25,0
39443,12/28/78,35,20,0
39444,12/29/78,38,19,0
39445,12/30/78,42,20,0
39446,12/31/78,43,36,0.4
39447,1/1/79,64,42,0.48
39448,1/2/79,64,30,1.67
39449,1/3/79,30,10,0
39450,1/4/79,34,8,0
39451,1/5/79,35,27,0.04
39452,1/6/79,37,30,0.11
39453,1/7/79,43,33,1.02
39454,1/8/79,46,24,0.43
39455,1/9/79,30,15,0
39456,1/10/79,33,15,0
39457,1/11/79,28,19,0.01
39458,1/12/79,27,19,0.24
39459,1/13/79,40,27,0.61
39460,1/14/79,43,29,0
39461,1/15/79,32,22,0
39462,1/16/79,48,26,0
39463,1/17/79,38,27,0.05
39464,1/18/79,39,22,0
39465,1/19/79,25,13,0
39466,1/20/79,35,25,1.34
39467,1/21/79,45,35,0.56
39468,1/22/79,41,31,0
39469,1/23/79,42,23,0
39470,1/24/79,57,35,1.03
39471,1/25/79,40,29,0
39472,1/26/79,45,31,0
39473,1/27/79,49,32,0
39474,1/28/79,40,34,0.25
39475,1/29/79,46,34,0
39476,1/30/79,41,29,0
39477,1/31/79,34,25,0
39478,2/1/79,33,25,0
39479,2/2/79,37,24,0
39480,2/3/79,39,20,0
39481,2/4/79,47,30,0
39482,2/5/79,30,16,0
39483,2/6/79,31,12,0
39484,2/7/79,27,23,0.68
39485,2/8/79,32,14,0
39486,2/9/79,24,12,0.02
39487,2/10/79,23,-3,0
39488,2/11/79,20,-1,0
39489,2/12/79,19,7,0.53
39490,2/13/79,20,3,0
39491,2/14/79,21,-2,0.03
39492,2/15/79,22,16,0.13
39493,2/16/79,32,16,0.07
39494,2/17/79,16,4,0
39495,2/18/79,13,3,0.28
39496,2/19/79,34,13,1.59
39497,2/20/79,40,4,0
39498,2/21/79,41,19,0.06
39499,2/22/79,56,32,0
39500,2/23/79,42,31,0.35
39501,2/24/79,46,38,1.7
39502,2/25/79,46,38,1.35
39503,2/26/79,40,37,0.37
39504,2/27/79,43,34,0
39505,2/28/79,57,32,0
39506,3/1/79,53,31,0
39507,3/2/79,59,36,0
39508,3/3/79,50,37,0
39509,3/4/79,61,40,0
39510,3/5/79,59,53,0.47
39511,3/6/79,54,43,0.19
39512,3/7/79,58,35,0
39513,3/8/79,61,32,0
39514,3/9/79,64,33,0
39515,3/10/79,63,46,0.23
39516,3/11/79,50,29,0.35
39517,3/12/79,50,25,0
39518,3/13/79,68,26,0
39519,3/14/79,66,35,0.03
39520,3/15/79,41,23,0
39521,3/16/79,48,18,0
39522,3/17/79,64,27,0
39523,3/18/79,66,35,0
39524,3/19/79,57,29,0
39525,3/20/79,63,35,0
39526,3/21/79,67,43,0
39527,3/22/79,71,34,0
39528,3/23/79,66,38,0
39529,3/24/79,65,51,0.46
39530,3/25/79,51,38,0
39531,3/26/79,47,36,0
39532,3/27/79,50,28,0
39533,3/28/79,53,29,0
39534,3/29/79,80,43,0.01
39535,3/30/79,87,59,0
39536,3/31/79,83,60,0.31
39537,4/1/79,70,50,0.09
39538,4/2/79,56,46,0.05
39539,4/3/79,55,43,0.23
39540,4/4/79,46,42,0.32
39541,4/5/79,58,41,0
39542,4/6/79,52,36,0
39543,4/7/79,51,30,0
39544,4/8/79,53,35,0
39545,4/9/79,47,37,0.65
39546,4/10/79,60,37,0
39547,4/11/79,67,38,0
39548,4/12/79,59,48,0
39549,4/13/79,54,41,0.14
39550,4/14/79,64,41,0.22
39551,4/15/79,62,43,0
39552,4/16/79,53,38,0
39553,4/17/79,59,45,0
39554,4/18/79,65,41,0
39555,4/19/79,66,37,0
39556,4/20/79,66,41,0
39557,4/21/79,75,43,0
39558,4/22/79,73,46,0
39559,4/23/79,72,58,0
39560,4/24/79,68,54,0
39561,4/25/79,77,60,0
39562,4/26/79,68,62,0.12
39563,4/27/79,69,53,1.54
39564,4/28/79,66,50,0.01
39565,4/29/79,63,44,0
39566,4/30/79,72,39,0
39567,5/1/79,66,45,0
39568,5/2/79,68,39,0
39569,5/3/79,74,48,0.02
39570,5/4/79,70,55,0.22
39571,5/5/79,64,48,0.05
39572,5/6/79,73,42,0
39573,5/7/79,78,49,0
39574,5/8/79,83,58,0
39575,5/9/79,88,62,0
39576,5/10/79,88,66,0
39577,5/11/79,84,67,0
39578,5/12/79,70,67,0.01
39579,5/13/79,72,67,1.62
39580,5/14/79,68,60,0.02
39581,5/15/79,77,52,0.04
39582,5/16/79,72,54,0
39583,5/17/79,72,50,0
39584,5/18/79,68,51,0.43
39585,5/19/79,72,60,0.25
39586,5/20/79,70,61,0
39587,5/21/79,70,57,0
39588,5/22/79,73,61,0
39589,5/23/79,79,63,0.7
39590,5/24/79,77,63,0.28
39591,5/25/79,74,52,0.09
39592,5/26/79,62,49,0.01
39593,5/27/79,73,47,0
39594,5/28/79,75,53,0.01
39595,5/29/79,74,51,0.1
39596,5/30/79,83,53,0
39597,5/31/79,79,62,0.3
39598,6/1/79,81,69,2.14
39599,6/2/79,75,65,0.23
39600,6/3/79,69,62,1.5
39601,6/4/79,74,60,0.32
39602,6/5/79,87,57,0
39603,6/6/79,87,65,0
39604,6/7/79,89,67,0
39605,6/8/79,89,67,0
39606,6/9/79,89,72,0
39607,6/10/79,87,70,0
39608,6/11/79,73,58,0.2
39609,6/12/79,76,50,0
39610,6/13/79,78,56,0
39611,6/14/79,82,52,0
39612,6/15/79,88,56,0
39613,6/16/79,85,57,0
39614,6/17/79,76,66,0.87
39615,6/18/79,88,63,0
39616,6/19/79,81,59,0
39617,6/20/79,83,60,0
39618,6/21/79,73,58,0
39619,6/22/79,88,60,0
39620,6/23/79,86,66,0.21
39621,6/24/79,72,54,0
39622,6/25/79,78,53,0
39623,6/26/79,77,52,0
39624,6/27/79,76,50,0
39625,6/28/79,83,57,0
39626,6/29/79,83,60,0
39627,6/30/79,84,66,0.27
39628,7/1/79,81,62,0.23
39629,7/2/79,79,62,0
39630,7/3/79,83,63,0
39631,7/4/79,72,55,0.33
39632,7/5/79,72,55,0
39633,7/6/79,79,51,0
39634,7/7/79,82,55,0
39635,7/8/79,84,56,0
39636,7/9/79,86,60,0
39637,7/10/79,81,64,0
39638,7/11/79,87,64,0
39639,7/12/79,94,69,0
39640,7/13/79,87,71,1.37
39641,7/14/79,88,72,0.92
39642,7/15/79,88,72,0
39643,7/16/79,90,72,0
39644,7/17/79,89,72,0.03
39645,7/18/79,86,73,0
39646,7/19/79,83,70,0
39647,7/20/79,81,72,0.06
39648,7/21/79,83,70,0.13
39649,7/22/79,85,67,0
39650,7/23/79,90,71,0.04
39651,7/24/79,89,70,0
39652,7/25/79,86,73,0.02
39653,7/26/79,90,74,0
39654,7/27/79,89,71,0
39655,7/28/79,90,68,0.18
39656,7/29/79,85,71,0.38
39657,7/30/79,84,71,0.02
39658,7/31/79,91,74,0
39659,8/1/79,93,73,0.06
39660,8/2/79,93,73,0.12
39661,8/3/79,87,72,1.2
39662,8/4/79,90,73,0
39663,8/5/79,90,71,0
39664,8/6/79,89,73,0
39665,8/7/79,86,65,0
39666,8/8/79,92,73,0.42
39667,8/9/79,89,71,0.46
39668,8/10/79,94,70,0
39669,8/11/79,90,64,0.79
39670,8/12/79,64,61,1.35
39671,8/13/79,79,57,0
39672,8/14/79,85,61,0
39673,8/15/79,73,55,0
39674,8/16/79,76,54,0
39675,8/17/79,77,53,0
39676,8/18/79,69,64,0.04
39677,8/19/79,85,66,0
39678,8/20/79,83,67,0
39679,8/21/79,72,61,0.58
39680,8/22/79,82,57,0
39681,8/23/79,83,65,0
39682,8/24/79,89,74,0.04
39683,8/25/79,89,72,0.49
39684,8/26/79,87,72,0.05
39685,8/27/79,88,71,2.58
39686,8/28/79,83,71,0
39687,8/29/79,86,71,1.2
39688,8/30/79,88,72,0
39689,8/31/79,88,69,0
39690,9/1/79,84,68,0
39691,9/2/79,87,72,0
39692,9/3/79,86,72,0
39693,9/4/79,86,71,0
39694,9/5/79,79,73,4.39
39695,9/6/79,88,71,0.02
39696,9/7/79,85,67,0
39697,9/8/79,75,60,0
39698,9/9/79,74,55,0
39699,9/10/79,78,53,0
39700,9/11/79,81,58,0
39701,9/12/79,78,61,0
39702,9/13/79,78,60,0.01
39703,9/14/79,86,68,0.22
39704,9/15/79,73,53,0
39705,9/16/79,74,52,0
39706,9/17/79,78,52,0
39707,9/18/79,81,54,0
39708,9/19/79,75,52,0
39709,9/20/79,68,46,0
39710,9/21/79,71,59,1.25
39711,9/22/79,71,62,0.53
39712,9/23/79,70,55,0.01
39713,9/24/79,68,51,0
39714,9/25/79,68,58,0
39715,9/26/79,80,54,0
39716,9/27/79,75,56,0
39717,9/28/79,73,61,0.08
39718,9/29/79,81,68,0
39719,9/30/79,72,65,0.22
39720,10/1/79,74,63,0.99
39721,10/2/79,74,62,0.43
39722,10/3/79,73,61,0.29
39723,10/4/79,76,53,0
39724,10/5/79,68,49,1.22
39725,10/6/79,66,44,0
39726,10/7/79,65,47,0
39727,10/8/79,65,42,0
39728,10/9/79,69,47,0.68
39729,10/10/79,47,34,1.43
39730,10/11/79,57,38,0.02
39731,10/12/79,62,48,0.15
39732,10/13/79,56,39,0.04
39733,10/14/79,59,38,0
39734,10/15/79,63,34,0
39735,10/16/79,64,41,0
39736,10/17/79,69,49,0
39737,10/18/79,73,50,0
39738,10/19/79,73,49,0
39739,10/20/79,80,57,0
39740,10/21/79,85,61,0
39741,10/22/79,85,57,0
39742,10/23/79,80,51,0.26
39743,10/24/79,53,41,0
39744,10/25/79,55,39,0
39745,10/26/79,51,33,0
39746,10/27/79,53,33,0
39747,10/28/79,56,39,0.02
39748,10/29/79,67,40,0
39749,10/30/79,59,35,0
39750,10/31/79,59,39,0
39751,11/1/79,67,43,0
39752,11/2/79,72,59,0.3
39753,11/3/79,59,37,0.2
39754,11/4/79,59,34,0
39755,11/5/79,56,33,0
39756,11/6/79,61,33,0
39757,11/7/79,58,39,0
39758,11/8/79,54,31,0
39759,11/9/79,61,45,0.04
39760,11/10/79,63,55,0.53
39761,11/11/79,55,46,0.57
39762,11/12/79,51,46,0
39763,11/13/79,51,47,0.18
39764,11/14/79,51,35,0
39765,11/15/79,50,31,0
39766,11/16/79,53,35,0
39767,11/17/79,66,32,0
39768,11/18/79,72,40,0
39769,11/19/79,67,38,0
39770,11/20/79,68,40,0
39771,11/21/79,66,39,0
39772,11/22/79,65,44,0
39773,11/23/79,74,44,0
39774,11/24/79,73,55,0
39775,11/25/79,73,54,0
39776,11/26/79,72,46,0.63
39777,11/27/79,64,40,0
39778,11/28/79,63,38,0
39779,11/29/79,41,28,0
39780,11/30/79,40,25,0
39781,12/1/79,46,24,0
39782,12/2/79,41,25,0
39783,12/3/79,45,20,0
39784,12/4/79,52,24,0
39785,12/5/79,60,27,0
39786,12/6/79,55,38,0.04
39787,12/7/79,55,35,0
39788,12/8/79,50,32,0
39789,12/9/79,46,25,0
39790,12/10/79,56,30,0
39791,12/11/79,69,32,0
39792,12/12/79,71,43,0
39793,12/13/79,61,38,0.46
39794,12/14/79,44,31,0
39795,12/15/79,43,23,0
39796,12/16/79,51,32,0
39797,12/17/79,48,21,0
39798,12/18/79,32,17,0
39799,12/19/79,35,27,0
39800,12/20/79,33,28,0.01
39801,12/21/79,38,27,0
39802,12/22/79,47,33,0
39803,12/23/79,53,39,0
39804,12/24/79,59,42,0.07
39805,12/25/79,59,39,0.29
39806,12/26/79,50,32,0
39807,12/27/79,46,31,0
39808,12/28/79,49,34,0
39809,12/29/79,55,33,0
39810,12/30/79,58,32,0
39811,12/31/79,50,29,0
39812,1/1/80,45,25,0
39813,1/2/80,38,26,0
39814,1/3/80,44,28,0
39815,1/4/80,31,27,0.29
39816,1/5/80,31,22,0.39
39817,1/6/80,34,20,0
39818,1/7/80,39,26,0.01
39819,1/8/80,39,33,0
39820,1/9/80,36,25,0
39821,1/10/80,37,19,0
39822,1/11/80,54,31,0.47
39823,1/12/80,51,29,0
39824,1/13/80,35,26,0
39825,1/14/80,47,35,0.03
39826,1/15/80,52,40,0
39827,1/16/80,54,34,0
39828,1/17/80,42,30,0
39829,1/18/80,43,40,1.08
39830,1/19/80,48,32,0
39831,1/20/80,45,31,0
39832,1/21/80,44,22,0
39833,1/22/80,44,28,0.29
39834,1/23/80,43,25,0
39835,1/24/80,29,17,0.01
39836,1/25/80,36,27,0.01
39837,1/26/80,40,28,0
39838,1/27/80,37,25,0
39839,1/28/80,42,30,0
39840,1/29/80,38,22,0
39841,1/30/80,30,18,0
39842,1/31/80,29,20,0
39843,2/1/80,29,15,0
39844,2/2/80,31,14,0
39845,2/3/80,33,14,0
39846,2/4/80,36,20,0
39847,2/5/80,37,18,0
39848,2/6/80,28,18,0.05
39849,2/7/80,39,25,0
39850,2/8/80,40,22,0
39851,2/9/80,36,27,0.11
39852,2/10/80,35,20,0.01
39853,2/11/80,40,14,0
39854,2/12/80,37,25,0
39855,2/13/80,41,16,0
39856,2/14/80,55,16,0
39857,2/15/80,41,29,0
39858,2/16/80,42,26,0.23
39859,2/17/80,31,19,0
39860,2/18/80,40,12,0
39861,2/19/80,51,18,0
39862,2/20/80,56,24,0
39863,2/21/80,62,38,0
39864,2/22/80,45,39,0.27
39865,2/23/80,60,36,0.02
39866,2/24/80,57,37,0.06
39867,2/25/80,45,32,0.18
39868,2/26/80,35,23,0
39869,2/27/80,40,23,0
39870,2/28/80,30,19,0.13
39871,2/29/80,24,9,0
39872,3/1/80,17,11,0.26
39873,3/2/80,23,13,0.15
39874,3/3/80,38,15,0
39875,3/4/80,50,13,0
39876,3/5/80,57,37,0.2
39877,3/6/80,49,34,0
39878,3/7/80,61,32,0
39879,3/8/80,70,47,0.13
39880,3/9/80,54,34,0
39881,3/10/80,60,28,0.01
39882,3/11/80,49,32,0
39883,3/12/80,39,27,0
39884,3/13/80,38,28,1.58
39885,3/14/80,44,32,0.05
39886,3/15/80,52,29,0
39887,3/16/80,55,27,0
39888,3/17/80,57,40,0.08
39889,3/18/80,58,37,0.12
39890,3/19/80,57,30,0
39891,3/20/80,63,35,0
39892,3/21/80,61,39,0.7
39893,3/22/80,44,37,0
39894,3/23/80,59,32,0
39895,3/24/80,50,35,0.22
39896,3/25/80,55,40,0.01
39897,3/26/80,50,32,0
39898,3/27/80,57,33,0
39899,3/28/80,53,35,0.33
39900,3/29/80,54,45,0.61
39901,3/30/80,60,42,0.04
39902,3/31/80,46,38,0.97
39903,4/1/80,56,38,0
39904,4/2/80,70,35,0
39905,4/3/80,65,45,0
39906,4/4/80,73,48,0.28
39907,4/5/80,61,45,0
39908,4/6/80,68,36,0
39909,4/7/80,67,39,0
39910,4/8/80,71,51,0
39911,4/9/80,69,55,0.49
39912,4/10/80,68,46,0
39913,4/11/80,71,45,0
39914,4/12/80,75,47,0.01
39915,4/13/80,66,52,0
39916,4/14/80,66,50,0.24
39917,4/15/80,62,45,0
39918,4/16/80,52,38,0
39919,4/17/80,59,28,0
39920,4/18/80,68,34,0
39921,4/19/80,73,42,0
39922,4/20/80,79,43,0
39923,4/21/80,72,52,0.01
39924,4/22/80,72,40,0
39925,4/23/80,73,44,0.08
39926,4/24/80,74,49,0.22
39927,4/25/80,73,52,0
39928,4/26/80,55,49,0.57
39929,4/27/80,56,49,1.37
39930,4/28/80,57,52,0.42
39931,4/29/80,64,51,0.01
39932,4/30/80,55,52,0.54
39933,5/1/80,69,52,0.42
39934,5/2/80,72,49,0.31
39935,5/3/80,78,54,0
39936,5/4/80,80,57,0
39937,5/5/80,86,52,0
39938,5/6/80,86,59,0
39939,5/7/80,82,55,0.21
39940,5/8/80,59,43,0.1
39941,5/9/80,62,38,0
39942,5/10/80,73,39,0
39943,5/11/80,73,55,0.04
39944,5/12/80,82,58,0
39945,5/13/80,89,64,0.01
39946,5/14/80,77,53,0
39947,5/15/80,70,44,0
39948,5/16/80,73,42,0
39949,5/17/80,73,50,0
39950,5/18/80,74,59,0.74
39951,5/19/80,81,61,0.24
39952,5/20/80,68,63,0.45
39953,5/21/80,63,57,0.24
39954,5/22/80,83,54,0
39955,5/23/80,86,58,0
39956,5/24/80,79,66,0.47
39957,5/25/80,83,64,0.01
39958,5/26/80,75,57,0
39959,5/27/80,75,46,0
39960,5/28/80,80,52,0
39961,5/29/80,80,58,0
39962,5/30/80,81,60,0.01
39963,5/31/80,83,67,0.33
39964,6/1/80,89,65,0
39965,6/2/80,87,70,0
39966,6/3/80,89,67,1.18
39967,6/4/80,77,58,0
39968,6/5/80,80,53,0
39969,6/6/80,75,59,0.1
39970,6/7/80,93,67,0
39971,6/8/80,85,56,0
39972,6/9/80,77,47,0.06
39973,6/10/80,72,54,0.03
39974,6/11/80,76,53,0
39975,6/12/80,78,49,0
39976,6/13/80,82,53,0
39977,6/14/80,87,54,0
39978,6/15/80,93,63,0.32
39979,6/16/80,70,59,0.23
39980,6/17/80,79,52,0
39981,6/18/80,79,52,0
39982,6/19/80,80,54,0
39983,6/20/80,77,62,0
39984,6/21/80,84,53,0
39985,6/22/80,87,57,0
39986,6/23/80,89,63,0
39987,6/24/80,87,66,0
39988,6/25/80,85,65,0
39989,6/26/80,82,62,0
39990,6/27/80,95,64,0
39991,6/28/80,91,68,0
39992,6/29/80,93,67,1.12
39993,6/30/80,81,66,0
39994,7/1/80,88,60,0
39995,7/2/80,95,67,0
39996,7/3/80,80,71,0.96
39997,7/4/80,87,69,0
39998,7/5/80,90,66,0.04
39999,7/6/80,82,63,0
40000,7/7/80,82,53,0
40001,7/8/80,73,64,0.35
40002,7/9/80,87,66,0.01
40003,7/10/80,87,68,0
40004,7/11/80,89,66,0
40005,7/12/80,91,69,0
40006,7/13/80,85,64,0
40007,7/14/80,90,59,0
40008,7/15/80,92,66,0
40009,7/16/80,102,72,0.15
40010,7/17/80,98,72,0
40011,7/18/80,92,68,0
40012,7/19/80,96,68,0
40013,7/20/80,101,73,0
40014,7/21/80,101,72,0.37
40015,7/22/80,93,70,1.26
40016,7/23/80,78,70,0.01
40017,7/24/80,85,68,0
40018,7/25/80,89,63,0
40019,7/26/80,90,70,0
40020,7/27/80,87,66,0
40021,7/28/80,87,69,0.03
40022,7/29/80,88,72,0.07
40023,7/30/80,89,69,0
40024,7/31/80,91,68,0
40025,8/1/80,95,73,0.22
40026,8/2/80,92,69,0
40027,8/3/80,96,71,0.78
40028,8/4/80,92,70,0
40029,8/5/80,95,73,1.17
40030,8/6/80,95,71,0
40031,8/7/80,97,73,0
40032,8/8/80,99,73,0
40033,8/9/80,95,77,0
40034,8/10/80,91,70,1.22
40035,8/11/80,98,71,0.07
40036,8/12/80,88,73,0.03
40037,8/13/80,87,68,0
40038,8/14/80,95,67,0
40039,8/15/80,82,71,0.4
40040,8/16/80,78,62,0
40041,8/17/80,80,58,0
40042,8/18/80,73,62,0.04
40043,8/19/80,82,68,0.07
40044,8/20/80,86,68,0
40045,8/21/80,75,65,0
40046,8/22/80,76,62,0
40047,8/23/80,84,64,0
40048,8/24/80,87,64,0
40049,8/25/80,89,65,0
40050,8/26/80,92,65,0
40051,8/27/80,94,66,0
40052,8/28/80,92,69,0
40053,8/29/80,90,69,0
40054,8/30/80,93,69,0
40055,8/31/80,94,71,0
40056,9/1/80,98,70,0
40057,9/2/80,98,73,0
40058,9/3/80,89,67,0
40059,9/4/80,90,63,0
40060,9/5/80,86,70,0.16
40061,9/6/80,91,68,0.01
40062,9/7/80,84,66,0
40063,9/8/80,85,63,0
40064,9/9/80,90,59,0
40065,9/10/80,82,63,0.26
40066,9/11/80,81,52,0
40067,9/12/80,84,53,0
40068,9/13/80,86,57,0
40069,9/14/80,91,67,0.01
40070,9/15/80,80,60,0
40071,9/16/80,77,54,0
40072,9/17/80,91,67,0.11
40073,9/18/80,79,63,0.01
40074,9/19/80,81,59,0
40075,9/20/80,82,60,0
40076,9/21/80,91,64,0
40077,9/22/80,94,69,0
40078,9/23/80,87,69,0
40079,9/24/80,74,63,0
40080,9/25/80,70,64,0.44
40081,9/26/80,73,52,0
40082,9/27/80,67,40,0
40083,9/28/80,76,45,0
40084,9/29/80,75,48,0
40085,9/30/80,74,60,0
40086,10/1/80,80,60,0
40087,10/2/80,83,57,0.48
40088,10/3/80,58,52,0.61
40089,10/4/80,65,47,0
40090,10/5/80,65,50,0
40091,10/6/80,64,43,0
40092,10/7/80,67,41,0
40093,10/8/80,74,43,0
40094,10/9/80,81,50,0
40095,10/10/80,60,53,0.01
40096,10/11/80,73,51,0.02
40097,10/12/80,61,43,0
40098,10/13/80,58,40,0
40099,10/14/80,60,34,0
40100,10/15/80,73,46,0
40101,10/16/80,78,44,0
40102,10/17/80,81,51,0
40103,10/18/80,79,61,0.24
40104,10/19/80,70,53,0.01
40105,10/20/80,62,43,0
40106,10/21/80,73,44,0
40107,10/22/80,65,46,0
40108,10/23/80,54,36,0
40109,10/24/80,59,36,0
40110,10/25/80,61,44,1.71
40111,10/26/80,51,36,0
40112,10/27/80,53,32,0
40113,10/28/80,63,47,0
40114,10/29/80,51,37,0
40115,10/30/80,55,34,0
40116,10/31/80,65,31,0
40117,11/1/80,64,38,0
40118,11/2/80,53,33,0
40119,11/3/80,59,29,0
40120,11/4/80,57,48,0.25
40121,11/5/80,57,34,0
40122,11/6/80,56,30,0
40123,11/7/80,71,41,0
40124,11/8/80,70,51,0
40125,11/9/80,66,42,0.09
40126,11/10/80,60,38,0
40127,11/11/80,47,35,0
40128,11/12/80,53,35,0
40129,11/13/80,62,35,0
40130,11/14/80,70,41,0
40131,11/15/80,56,42,0.01
40132,11/16/80,49,32,0.04
40133,11/17/80,36,28,1.09
40134,11/18/80,42,34,0.07
40135,11/19/80,45,26,0
40136,11/20/80,48,26,0
40137,11/21/80,53,25,0
40138,11/22/80,51,29,0
40139,11/23/80,51,27,0
40140,11/24/80,54,42,0.86
40141,11/25/80,53,32,0
40142,11/26/80,47,27,0
40143,11/27/80,43,32,0.21
40144,11/28/80,48,33,0.1
40145,11/29/80,43,32,0
40146,11/30/80,54,34,0
40147,12/1/80,68,38,0
40148,12/2/80,67,35,0.03
40149,12/3/80,42,33,0
40150,12/4/80,43,28,0
40151,12/5/80,46,25,0
40152,12/6/80,57,27,0
40153,12/7/80,64,46,0
40154,12/8/80,74,44,0
40155,12/9/80,65,48,0.17
40156,12/10/80,53,35,0
40157,12/11/80,38,32,0
40158,12/12/80,48,30,0
40159,12/13/80,57,33,0
40160,12/14/80,50,21,0
40161,12/15/80,32,24,0.01
40162,12/16/80,42,31,0.07
40163,12/17/80,35,19,0
40164,12/18/80,47,19,0
40165,12/19/80,47,22,0
40166,12/20/80,25,13,0
40167,12/21/80,28,9,0
40168,12/22/80,31,8,0
40169,12/23/80,38,25,0.14
40170,12/24/80,36,24,0.27
40171,12/25/80,24,7,0
40172,12/26/80,27,5,0
40173,12/27/80,32,14,0
40174,12/28/80,40,31,0
40175,12/29/80,53,38,0
40176,12/30/80,47,28,0
40177,12/31/80,31,21,0.01
40178,1/1/81,30,24,0.19
40179,1/2/81,36,19,0
40180,1/3/81,36,14,0
40181,1/4/81,21,8,0
40182,1/5/81,27,7,0
40183,1/6/81,37,8,0.01
40184,1/7/81,38,17,0.09
40185,1/8/81,23,7,0
40186,1/9/81,27,4,0
40187,1/10/81,25,15,0
40188,1/11/81,23,8,0
40189,1/12/81,19,1,0
40190,1/13/81,24,0,0
40191,1/14/81,32,19,0
40192,1/15/81,36,28,0.07
40193,1/16/81,41,22,0
40194,1/17/81,29,17,0
40195,1/18/81,36,11,0
40196,1/19/81,52,24,0
40197,1/20/81,53,37,0
40198,1/21/81,40,27,0.13
40199,1/22/81,53,25,0
40200,1/23/81,44,36,0
40201,1/24/81,44,27,0
40202,1/25/81,50,22,0
40203,1/26/81,54,28,0
40204,1/27/81,52,38,0
40205,1/28/81,49,30,0
40206,1/29/81,41,27,0
40207,1/30/81,34,19,0
40208,1/31/81,38,14,0
40209,2/1/81,51,13,0
40210,2/2/81,52,27,0.65
40211,2/3/81,27,15,0
40212,2/4/81,30,12,0
40213,2/5/81,28,12,0
40214,2/6/81,43,18,0
40215,2/7/81,45,21,0
40216,2/8/81,41,24,0.31
40217,2/9/81,36,18,0
40218,2/10/81,51,19,0.04
40219,2/11/81,58,26,0.35
40220,2/12/81,26,13,0
40221,2/13/81,33,14,0
40222,2/14/81,47,17,0
40223,2/15/81,51,20,0
40224,2/16/81,59,25,0
40225,2/17/81,66,43,0
40226,2/18/81,73,44,0
40227,2/19/81,63,44,0.21
40228,2/20/81,61,50,0.35
40229,2/21/81,57,49,0.08
40230,2/22/81,56,50,0.23
40231,2/23/81,57,39,0.69
40232,2/24/81,55,33,0.01
40233,2/25/81,48,36,0
40234,2/26/81,52,38,0
40235,2/27/81,58,33,0
40236,2/28/81,65,32,0.01
40237,3/1/81,56,36,0
40238,3/2/81,50,33,0
40239,3/3/81,42,27,0
40240,3/4/81,44,19,0.04
40241,3/5/81,38,33,0.66
40242,3/6/81,43,33,0
40243,3/7/81,44,28,0
40244,3/8/81,46,32,0
40245,3/9/81,49,35,0
40246,3/10/81,52,30,0
40247,3/11/81,51,31,0
40248,3/12/81,52,29,0
40249,3/13/81,66,34,0
40250,3/14/81,47,26,0
40251,3/15/81,63,26,0
40252,3/16/81,50,29,0.18
40253,3/17/81,49,22,0
40254,3/18/81,37,24,0
40255,3/19/81,42,23,0
40256,3/20/81,44,23,0
40257,3/21/81,46,31,0
40258,3/22/81,50,25,0
40259,3/23/81,50,32,0
40260,3/24/81,56,31,0
40261,3/25/81,54,31,0
40262,3/26/81,62,27,0
40263,3/27/81,63,39,0.01
40264,3/28/81,65,32,0
40265,3/29/81,78,38,0
40266,3/30/81,64,57,0.25
40267,3/31/81,78,51,0
40268,4/1/81,65,47,0.21
40269,4/2/81,71,48,0
40270,4/3/81,79,39,0
40271,4/4/81,80,61,0
40272,4/5/81,71,53,0.27
40273,4/6/81,53,38,0
40274,4/7/81,62,31,0
40275,4/8/81,76,40,0
40276,4/9/81,70,55,0.13
40277,4/10/81,68,44,0
40278,4/11/81,76,51,0.1
40279,4/12/81,66,44,0.64
40280,4/13/81,54,44,0.09
40281,4/14/81,68,45,0.37
40282,4/15/81,56,35,0
40283,4/16/81,68,31,0
40284,4/17/81,67,51,0
40285,4/18/81,81,58,0
40286,4/19/81,66,46,0
40287,4/20/81,62,43,0.04
40288,4/21/81,55,34,0
40289,4/22/81,66,33,0
40290,4/23/81,80,52,0.1
40291,4/24/81,71,49,0
40292,4/25/81,57,44,0
40293,4/26/81,64,35,0
40294,4/27/81,73,51,0.01
40295,4/28/81,83,49,0.01
40296,4/29/81,85,56,0.02
40297,4/30/81,65,53,0.05
40298,5/1/81,59,50,1.39
40299,5/2/81,60,41,0
40300,5/3/81,69,41,0
40301,5/4/81,78,41,0
40302,5/5/81,72,46,0
40303,5/6/81,66,50,0
40304,5/7/81,65,41,0
40305,5/8/81,67,44,0
40306,5/9/81,72,42,0
40307,5/10/81,65,57,0.21
40308,5/11/81,70,62,0.4
40309,5/12/81,67,44,0.16
40310,5/13/81,73,42,0
40311,5/14/81,83,53,0
40312,5/15/81,73,57,0.47
40313,5/16/81,67,50,0
40314,5/17/81,75,45,0
40315,5/18/81,57,50,0.04
40316,5/19/81,54,47,0.33
40317,5/20/81,69,47,0
40318,5/21/81,78,44,0
40319,5/22/81,87,53,0
40320,5/23/81,82,53,0
40321,5/24/81,84,55,0
40322,5/25/81,90,56,0
40323,5/26/81,86,63,0
40324,5/27/81,84,65,0
